gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_ayq.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_bvy.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_cPz.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_DQo.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_FbB.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_FOU.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_FuE.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_GhZ.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_gRP.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_HML.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_hXq.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_Idi.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_igm.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_iJv.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_iWx.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_jnQ.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_JqX.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_jWP.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_KXe.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_lUA.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_MBb.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_MEP.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_mFL.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_nEG.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_NqQ.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_nYe.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_OUc.jpg,Audi,sedan
gs://cars_raw/Audi_A3_2010_27_17_200_20_4_77_56_169_21_FWD_5_4_sedan_Peh.jpg,Audi,sedan
